comment_id,entry_id,author_id,owner_id,comment_body,,,class
2218,5380,4997,0,Justin What a heart-wrenching yet uplifting experience. Thank-you for taking the time to share it. I believe it was Aesop who said “No act of kindness no matter how small,,,1
2219,5377,4997,0,Dom Wow! What an authentic reflection. In actuality I got chills. I loved how you confidently poured your heart and soul into this post. Your story is a perfect example of what this platform is all about. Kudos!,,,1
2220,5401,4997,0,Alex Without a doubt I too agree that you are hard-working patient and true. You have clearly and strongly demonstrated these qualities throughout the duration of the internship. I admire that you embrace your unique self and change for no one. Yet you are kind and helpful to those with whom you interact. You have earned my utmost respect!,,,1
2221,5417,4997,0,"Alex Agreed! We ALL have our own unique imperfections. I commend you for being so perceptive. Most people do not or choose not to see their """"flaws"""" let alone take steps to improve upon them. Although doing so is not necessarily easy it is important. How else does one work on bettering oneself?!",,,1
2222,5427,4997,0,"Alex I am not surprised that your survey results yielded kindness as one of your qualities. I picked up on that within the first few weeks of interacting with you and watching your interact with others. As far as """"love"""" goes...I'll leave you with the following resource should you so choose to explore it:  https://www.5lovelanguages.com/",,,0
2223,5454,4997,0,Alex I agree! Pivoting is challenging but by no means is cowardly. Do you have specific examples of a time when you persevered and a time when you pivoted?,,,1
2224,5465,4997,0,"Alex Downloading music is an excellent example of an ethical dilemma. Bravo for taking the """"high road"""".",,,1
2225,5474,4997,0,Alex Thank you for sharing your volunteer experiences.,,,1
2226,5407,4997,0,Vince No doubt Gryffindor is an excellent house in which to be placed. I agree you work well in groups and poses sound leadership qualities. It is safe to say the Sorting Hat knows what it is doing!,,,1
2227,5442,4997,0,"Vince Great advice! Analyzing potential outcomes of decisions related to persevering or pivoting is absolutely the way to go. Thank you for providing concrete examples of when you had to make decisions """"to stay or to go"""". Bravo!",,,0
2228,5457,4997,0,Vince What a well written reflection! I couldn't agree more or have said it better myself. When we are kind to ourselves acknowledge and embrace our imperfections and work to improve upon them we truly develop into the people we are meant to be!,,,1
2229,5409,4997,0,Justin I've always admired the witches and wizards of Ravenclaw for their eccentricity. They are who they are they are proud of it and they don't care what other people think. We all could learn a thing or two from this perspective!,,,1
2230,5419,4997,0,Justin ;0;2019-01-02 18:47:32,,,1
2231,5419,4997,0,"I commend you for recognizing your """"flaws"""" acknowledging that improvements can be made and working towards doing so. Not an easy task for most but important nonetheless. For the most part I am a people person",,,1
2233,5444,4997,0,Justin I agree. Each individual and situation is unique. Therefore choosing to persevere or pivot isn't a point blank decision. Check out Vince's post when you get the chance.,,,1
2234,5387,4997,0,Molly Thank you for taking the time to share a specific example of when failure led to success for you. When in the midst of falling short we often have difficulty processing emotions feelings etc. Nonetheless,,,1
2235,5405,4997,0,Molly No doubt Gryffindor has produced countless invaluable witches and wizards. Sounds like you would have fit in with this house quite nicely. I mean the Sorting Hat hasn't been wrong yet! Thanks for sharing.,,,1
2236,5415,4997,0,"Molly I agree. Our """"weaknesses and flaws"""" should not make us susceptible to the ridicule of others. Embracing and loving who you are as a unique human being is so very important. Nonetheless working to make improvements to become a better person is just as invaluable.",,,1
2237,5455,4997,0,Molly Thank you for sharing  your survey results. These are all wonderful qualities to posses and hone!,,,1
2238,5456,4997,0,Molly do you have specific examples of when you had to choose to persevere and/or pivot?,,,1
2239,5378,4997,0,Dom Wow! That sounds like a frustrating experience. Failure is a hard thing to accept process and from which to learn. Especially in the moment. Now that several months have gone by,,,1
2240,5426,4997,0,"Dom Thank you for sharing such an honest and heartfelt response. Acknowledging embracing and improving upon our """"flaws"""" is not always an easy task. In fact as you said",,,1
2241,5440,4997,0,Dom I second that! There are numerous aspects and characteristics of each house which resonate with me as well. Great final statement about prominence.,,,1
2242,5443,4997,0,Dom Your kindness shows like a bright and shiny gem! Thanks for sharing your survey results.,,,1
2243,5458,4997,0,Dom What a unique way to view persevere or pivot -- fight or flight! Thank you for sharing your outlook and perspectives.,,,1
2244,5472,4997,0,Dom Love the quote! Kudos to you for selflessly giving of yourself on a consistent basis.,,,1
2245,5372,4997,0,Rafay Wow! Thank you for sharing this beautiful collection of information about Ramadan. I thoroughly enjoyed reading more about the holy month and all that it entails. Learning about other cultures and religions gives great insight into what others are doing to be kind and giving.,,,1
2246,5386,4997,0,"Rafay Thank you for taking the time to share a personal """"failure turned success"""" experience. Kudos to you for taking the necessary steps to ensure improvement of your writing skills.",,,1
2247,5433,4997,0,Rafay Thanks so much for sharing your survey results. I often wonder why some people are surprised by their results and others are not. Perhaps questions aren't being answered honestly? Any thoughts?,,,1
2249,5467,4997,0,Rafay Handling ethical dilemmas are no doubt difficult. Through friends and family into the mix and things can get quite dicey. Bravo for choosing the morale pathway and encouraging/guiding your friend to do the same.,,,0
2251,5390,4997,0,"V Thank you for being so open and honest in the sharing of your """"failure turned success"""" experience. Therapy is a wonderful tool. It gives great insight into who you are as a person and provides tools to help you cope learn and grow -- mentally physically",,,1
2252,5392,4997,0,V this is awesome! How wonderful that you give of yourself and your time. Thank you for sharing information about your village and your volunteer experience.,,,1
2253,5394,4997,0,Lacey How original and fun! Thank you for sharing.,,,1
2254,5408,4997,0,Lacey Gryffindor is an excellent house in which to be placed. Obviously so by the mention of witches and wizards who were sorted there as well. Bravery is definitely a strong quality to posses. Do you recall certain situations in which you had to demonstrate this characteristic?,,,1
2255,5421,4997,0,Lacey You and I in many ways are one and the same. People pleasing often stems from the desire to be kind and helpful. What a wonderful thing! But self care and love are equally as important. For example when traveling on an airplane,,,1
2256,5450,4997,0,Lacey There is no doubt that you are kind creative and hopeful! I saw these in you on day one. You have a vibrant and delightful personality that will serve you well and should!,,,1
2257,5453,4997,0,Lacey Yes pivoting doesn't equate to throwing in the towel. One simply chooses to change direction or course along the way. There is no right or wrong when deciding to persevere or pivot. It's when no action is taken that things become dicey!,,,1
2258,5446,4997,0,Chris Thank you for sharing the interesting information/story about Jim Fitz. Can you provide a specific experience in which you had to decide to persevere or pivot? Is one choice better than the other?,,,0
2259,5391,4997,0,"Simon Future said it well! Without failure how would we every develop and grow in all aspects of our lives?! Although it can """"sting"""" failure is a sure fast way to improve.",,,1
2260,5398,4997,0,Simon Nice job relating your Pottermore House results to your personal real-life experiences. Interesting I would have pegged you for a Hufflepuff or Ravenclaw! The Sorting Hat never is wrong though! :),,,0
2261,5429,4997,0,Simon I often wondered why some peoples' results were spot on and others' were no where close to being correct. Hmmm...interesting?! Thanks for sharing.,,,1
2263,5468,4997,0,Simon Thank you for sharing such an open and honest response. We are all tempted at some point in our lives and choosing to act morally can be difficult. Kudos to you for making the right decision.,,,1
2264,5473,4997,0,"Simon Thank you for taking the time to give selflessly and for honestly participating in this volunteer """"activity"""".",,,1
2265,5400,4997,0,Christine There were many great witches and wizards who were placed in Slytherin as well. I agree I feel as though I am a mix of many of the houses. However the Sorting Hat has yet to be wrong. :),,,1
2266,5416,4997,0,Christine Being aware of and acknowledging our quirks is an insightful way to develop and grow in all aspect of our lives. I loved how you evaluated the positives and negatives of each imperfection and how they can be put to good use. Well done!,,,1
2267,5459,4997,0,Christine YES! Sometime letting go is the healthiest choice to make.,,,1
2268,5463,4997,0,"Christine You seem to have a way with mediating particularly difficult situations. I recall an instance in one of your early posts where you tactfully intervened during a """"friend dilemma"""". Thanks for sharing.",,,1
2269,5470,4997,0,Christine What a wonderful experience. I was so happy to read that you chose something to which you felt connected. Thank you for giving selflessly!,,,1
2270,5373,4997,0,Kevin No act of kindness is ever too small! In fact sometimes they have the most profound impacts.,,,1
2271,5374,4997,0,Kevin Asking for help certainly can be difficult. Unfortunately I believe we've been made to feel weak insufficient,,,1
2272,5397,4997,0,Kevin You aren't the only one who thinks we all have traits and characteristics of each of the four houses. And I agree!,,,1
2273,5410,4997,0,"Kevin All we can do is our best to acknowledge and improve our """"quirks"""" if need be. Recognizing imperfections can be the hardest part. Hopefully we all have one or two people in our lives that can lovingly and kindly help us to develop and grow.",,,1
2274,5441,4997,0,Kevin I agree. Knowing when to persevere or pivot is nearly impossible. Sometimes we just have to make the most informed decision possible and move on no matter the outcome. Thank you for sharing personal experiences!,,,0
2275,5461,4997,0,Kevin Thank you for actually volunteering and giving selflessly. I saw a photo of your group and it looked as though you had a great experience with each other as well.,,,1
2276,5389,4997,0,Kristin As I read your post tears rolled down my cheeks. I am beyond humbled by your thoughtful and selfless giving. WOW!,,,1
2277,5413,4997,0,Kristen Hmm...Those are interesting results. As many of your peers have mentioned and I agree we all posses traits and characteristics of each of the four houses.,,,1
2278,5471,4997,0,Kristen Thank you for sharing this beautiful experience and for choosing to do something about which you are so passionate. Despite your own health concerns you still were willing to give your time and love.,,,1
2279,5403,4997,0,"Joseph Ravenclaw is a fine house in which to be placed. It produced many wonderful witches and wizards. Most people believe they belong in Gryffindor. I wonder if that is because it's """"Harry Potter's"""" House.",,,1
2280,5418,4997,0,Joseph Can you please provide specific personal imperfections and quirks?  Remember this platform was designed to help you find the pathway that fits your own unique passions and skills. This space is free from judgement and will allow you to be your authentic self!,,,0
2281,5448,4997,0,Joseph Some people believe that pivoting is the same as quitting or failing. I second your thoughts. If after thoroughly evaluating a situation outcome etc. you determine pivoting is in your best interest,,,0
2288,5530,5010,0,i liked reading how you were able to help your teammate. Picking others up and giving guidance can often be the most rewarding.,,,0
2289,5583,4997,0,Pierre ;0;2019-05-08 18:39:47,,,0
2290,5583,4997,0,Excellent choice of image!,,,0
2291,5588,4997,0,Max Excellent choice of graphic!,,,0
2292,5594,4997,0,Eric Creative title! Well done.,,,0
2293,5597,4997,0,Isha I love this image. It is absolutely beautiful. Way cool.,,,0
2294,5598,4997,0,Shawn Your titles are exceptionally creative and relative! Bravo.,,,0
2295,5597,5022,0,thanks!,,,0
2297,5195,2820,0,Great Post!,,,0
2298,5541,2820,0,YES!,,,1
2299,5541,2820,0,Yes!,,,1
2310,5691,2803,0,cool,,,1
2313,5648,4997,0,Piyan Thanks for sharing. As a reminder this platform was designed to help you find the pathway that fits your own unique passions and skills. This space is free from judgement and will allow you to be your authentic self! Please be sure to answer the provided prompt.,,,1
2314,5647,4997,0,Pierre Thanks much for sharing your expectations for yourself and this internship. Kudos to you for recognizing the endless resources that are available at LaunchBox. We are excited to have you as a part of our team as well!  As a reminder this platform was designed to help you find the pathway that fits your own unique passions and skills. This space is free from judgement and will allow you to be your authentic self!,,,1
2315,5646,4997,0,Daphne Oh my gosh...I get nervous before I start new things as well. Kudos to you for sharing your reservations.  As a reminder this platform was designed to help you find the pathway that fits your own unique passions and skills. This space is free from judgement and will allow you to be your authentic self!,,,1
2316,5645,4997,0,Di What a positive outlook...viewing all of us as a family! Thanks for taking the time to share your expectations and initial reservations. Starting something new is often scary for most people.  As a reminder this platform was designed to help you find the pathway that fits your own unique passions and skills. This space is free from judgement and will allow you to be your authentic self!,,,1
2317,5642,4997,0,Wesley Thanks for taking the time to share your expectations of yourself the internship and your teammates. I love that you have such a positive attitude when it comes to learning from others! This will serve you well throughout your life both personally and professionally.  As a reminder,,,1
2318,5644,4997,0,Lyndon Thanks much for sharing your expectations of yourself and this internship. I'm excited to watch you learn and grow over the next few months. You've got a lot to bring to the table.  As a reminder this platform was designed to help you find the pathway that fits your own unique passions and skills. This space is free from judgement and will allow you to be your authentic self!,,,1
2319,5641,4997,0,Vlad Yes! Your response is spot on. Having fun in life is so very important. I love that you mentioned teaching others as well as learning from them. Kudos.  As a reminder this platform was designed to help you find the pathway that fits your own unique passions and skills. This space is free from judgement and will allow you to be your authentic self!,,,1
2320,5643,4997,0,Rory How right you are...we all have our own expertise to share which makes us one heck of a cohesive unit. Woot woot!  As a reminder this platform was designed to help you find the pathway that fits your own unique passions and skills. This space is free from judgement and will allow you to be your authentic self!,,,1
2321,5636,4997,0,Trevor You've outlined some excellent expectations for yourself us and the entire internship team. What particularly stood out to me was that you wanted to be unafraid to fail. How very important. By human nature we are bound to fail. Becoming comfortable with doing so is vital to success. As a reminder,,,1
2322,5694,4997,0,Rihad Your title is very catchy. It is safe to assume Cardi B. was your inspiration? We are definitely excited to have you as part of the team.  As a reminder this platform was designed to help you find the pathway that fits your own unique passions and skills. This space is free from judgement and will allow you to be your authentic self!,,,0
2323,5639,4997,0,Isha You couldn't be more right. Failing and being wrong is more than okay. I struggle with accepting this as well. Through experience when we push ourselves we have the opportunity to grow and develop in ways we may have never imagined. You got this girl! Excited to have you on board.  As a reminder this platform was designed to help you find the pathway that fits your own unique passions and skills. This space is free from judgement and will allow you to be your authentic self!,,,1
2324,5640,4997,0,Stephen The image you used to support your written reflection is catchy and appropriate. Nice choice. We are excited to watch you learn be challenged and grow! Welcome to the team and thanks for sharing your initial expectations.  As a reminder this platform was designed to help you find the pathway that fits your own unique passions and skills. This space is free from judgement and will allow you to be your authentic self!,,,1
2325,5635,4997,0,Shawn ;0;2019-05-17 19:00:48,,,1
2326,5635,4997,0,You continue to impress me each day. Your post is well-written and articulates your expectations in a positive and realistic manner. Thanks for taking the time to share your thoughts. Additionally your title is quite catchy! As a reminder this platform was designed to help you find the pathway that fits your own unique passions and skills. This space is free from judgement and will allow you to be your authentic self!,,,1
2327,5638,4997,0,Eric Well said. Thanks much for taking the time to share your expectations. It is obvious that you have a positive attitude and that will certainly serve you well. As a reminder this platform was designed to help you find the pathway that fits your own unique passions and skills. This space is free from judgement and will allow you to be your authentic self!,,,1
2328,5633,4997,0,Gillian We are super excited to have you as part of the team. Your different experiences and perspectives will help us all to grow and develop in ways we may not otherwise would have had the opportunity to do.  As a reminder this platform was designed to help you find the pathway that fits your own unique passions and skills. This space is free from judgement and will allow you to be your authentic self!,,,1
2329,5618,4997,0,"Gillian Wow! How insightful of you. I'm impressed that you took the initiative to """"change it up"""" when you noticed your team was not necessarily producing the outcomes you were seeking.",,,1
2330,5711,4997,0,Di Thank you for sharing the sincere thoughts and emotions you experienced when viewing the dollhouse. To be honest I got a bit choked up when you mentioned the promise to your father.  How very humble and kind.,,,1
2331,5710,4997,0,"Eric I completely agree. Creativity lives in all of us and viewing art can assist in """"drawing"""" that side of ourselves out. Honestly I struggled with visiting museums and galleries at first too. I kept seeking the """"correct"""" interpretation. Finally I realized we all had valuable viewpoints to offer.",,,1
2332,5695,4997,0,"Gillian I couldn't agree more. Attending as a group was far more beneficial than I expected. As life progresses keeping in touch with those we care about has a tendency to become more and more challenging because we are all so darn busy. However if the relationships are important we must make an effort to communicate. What methods will you use to """"reconnect?""""",,,1
2333,5706,4997,0,Isha I thoroughly enjoyed listening to you share the feelings that fighting peacock sculpture brought out of you. You smiled so sincerely when you spoke of your mother and that pulled at my heart strings. I can only image how lovely growing up in a peacock decorated house must have been.,,,1
2334,5701,4997,0,Leo Your reflection is written beautifully. I'm sitting here at my computer with chills as I read over your post. When you spoke of your childhood in Taiwan I felt as though I was there at that same bridge. Additionally the way in which you described the peacefulness of Palmer was spot on. Thanks for sharing.,,,1
2335,5707,4997,0,Lyndon WOW! Your reflection is incredibly insightful and thoughtful. Your interpretation is on a level of its own. Just...WOW!,,,1
2336,5704,4997,0,"Max The painting also made me realize how interesting and attracting something can be even though it isn’t necessarily perfect or planned out."""" This statement is so profound. As a Type A I needed to read this today. Thanks for sharing!",,,1
2337,5703,4997,0,Pierre I agree. Having the tour guide was extremely helpful. I visited the Dali Museum in St. Pete (https://thedali.org/) and opted for a recorded guide because I had no clue what I was looking at but new each piece of artwork represented something significant and meaningful.,,,0
2338,5709,4997,0,Piyan I was incredibly moved by what you shared during our tour today. I could see and feel how passionate and excited you were about this particular piece. Is there a picture of the sunflower seed installation that you could share?,,,1
2339,5705,4997,0,Rory I literally do not have enough insight or profound words to add to your reflection. I can't recall the last time I was speechless. So you know I posted the weekly bulletin before I read your story and...was in the back of the crowd when you spoke to the group!,,,1
2340,5696,4997,0,Shawn Again your writing ability is quite impressive.,,,1
2341,5699,4997,0,"Daphne The way you articulated your interpretation of the """"Venus"""" painting today...and now this....I",,,1
2342,5699,4997,0,"m not on your level as far as """"interpretation goes"""". Although art isn't your first interest you have a knack!",,,1
2343,5700,4997,0,"Stephen Oh to be a kid again!"""" Right?! I enjoyed listening to you reminisce about your childhood at the museum yesterday. Your smile is telling of your positive attitude and friendly demeanor. If you don't mind me asking what types of food could you expect to find on your table back then?",,,1
2344,5698,4997,0,"Vlad You've touched on some truly important points. Taking the time to """"stop and smell the roses"""" if you will is becoming even more seldom as technology continues to evolve. You addressed imagining and re-centering which are vital to our growth as well-rounded humans. Thanks for sharing your views and opinions and for doing so in a respectful and open manner.",,,1
2345,5708,4997,0,Wesley You pulled at my heart strings when you spoke so dearly and lovingly of your grandmother. I could feel the profound love she had for nature when you described various attributes of the painting. Thanks for the moving experience.,,,1
2346,5711,5025,0,Thank you so much for sharing this Di. I know its not easy to open up like that to people you just met but you were so sincere and I loved how you talked about the promise to your father. Thank you for allowing us into this part of your life.,,,1
2347,5707,5025,0,This was such an amazing analysis of this painting something I never would of thought of myself. Thank you so much for sharing.,,,1
2348,5700,5029,0,There was all types of food on the table! It changed from day to day but fruits like apples and bananas were definitely a staple as my parents wanted me to eat healthy snacks. At times there would also be some chips and shortbread cookies.,,,1
2349,5699,5024,0,Thank you Maddie! Really appreciate you and Kerry brought us to Palmer Museum it was a very interesting and amazing experience! Definitely looking forward to visiting the museum again with the same group of people.,,,0
2351,5680,2820,0,wow this post touches the heart,,,1
2352,5695,5025,0,"I think that I have to approach communication different ways. For my aunt and my cousins Facebook and social media would probably work and it would be much easier because I love talking to them! However I love my Gran but I often find it hard to just """"chat"""" with her because she isn't an immediate part of my life (being that she lives so far away). I really do want her to become more involved in my life though so maybe I could just open up and give her updates one day?",,,1
2353,5747,2820,0,Well done,,,1
2355,5732,4997,0,Gillian You have meshed unbelievable well with the others. To be honest I don't think anyone noticed you weren't IT. The different perspectives you are bringing to the table are helping us all to grow in unpredictable ways. My heart is tickled that you are making friends although I had no doubt. Your personality is a breath of fresh air.,,,1
2359,5745,4997,0,"Max Yes! Should something come to mind please share. We truly value feedback and ideas. Are you thinking another """"tool"""" like Photoshop or more along the lines of a different project?",,,1
2360,5749,4997,0,"Pierre I am beyond stoked to have read that ya'll created two """"social groups"""". These are exactly the types of relationships we were hoping to see cultivated. Honestly I have chills. :) Thanks for sharing your personal and professional experiences thus far.",,,1
2361,5760,4997,0,Rihad Hands down your titles are the most creative and comical. Kudos. When sharing do your best to pin point specifics. Your titles draw in the reader and the details will keep them reading. Looking forward to watching you grow and develop.,,,1
2362,5746,4997,0,Rory You've had an impressive start to the internship -- voicing opinions taking leads offering assistance -- all of which have been a delight to observe. Obviously you are a team player but you can be in charge as well. What a combination! Bravo.,,,1
2363,5739,4997,0,Shawn Agreed. Your smile positive attitude and thirst for learning are serving you well and will continue to do so in this internship and beyond. Something else that I noticed is as a leader you LISTEN! You are off to a stellar start for sure.,,,1
2365,5742,4997,0,Trevor Being able to step into the roles of leader and/or teammate are a vital part of individual and group success. You do both quite well. Bravo! Is there anything you would change or add to the first two weeks of the internship experience?,,,1
2366,5740,4997,0,"Wesley I absolutely love that making new friendships and life-long connections is a goal of yours for this internship. I heard there was a """"Surge Ballers"""" group. Way cool! How do you feel about the projects thus far?",,,1
2370,5740,5015,0,Thank you for the response! Yep the Surge Ballers are great! The projects thus far are very interesting and fun! I enjoy website designing and developing flyers and postcards for clients to use. Can't wait to see them in their business!,,,0
2371,5745,5018,0,"I am thinking more along the lines of another """"tool"""" such as Photoshop. I'm still not entirely sure what kind of tool but should one come to mind I will definitely share.",,,1
2372,5770,4997,0,Shawn Wow. What a remarkable story. I can't say thank you enough for sharing this raw information as well as how the negative experiences have impacted and changed your life for the better. When we share tribulations and triumphs with one another the likely hood of us growing closer as a human race is much greater.,,,1
2373,5709,5030,0,https://www.tate.org.uk/whats-on/tate-modern/exhibition/unilever-series/unilever-series-ai-weiwei-sunflower-seeds,,,0
2374,5767,4997,0,Pierre What an incredible story. Michael Jordan's basketball journey came to mind when I read about your triumphs and tribulations with soccer. If you don't mind me asking what emotions were you experiencing when you did not make the team initially?,,,1
2375,5766,4997,0,Di Thanks for sharing your struggle with test taking. Specifically what did you do differently the second time around?,,,1
2376,5764,4997,0,Gillian I absolutely love that you are open and honest in your conversations and reflections. I too failed my driver's license test. Not once but twice. And...like you,,,1
2378,5784,4997,0,Rory How did you come to the realization that you wanted to purse IST? Perhaps an epiphany dream or pro/con list? Do you ever wonder why the boredom of the business classes did not jolt you into recognizing that wasn't the major for you?,,,1
2379,5790,4997,0,"Trevor No doubt changing majors was a tough decision for you. Your thought process from """"I'm not happy."""" to """"I need to do research."""" favored you well. As I'm sure you have heard Kerry mention we often have to choose when to persevere and when to pivot. Personally I believe a wrong decision is better than indecision. Although this is one of my biggest struggles. I'm happy you are happy!",,,1
2380,5776,4997,0,Di Thank you for openly sharing your experiences with risk taking. You mentioned that you did not have a back-up plan regarding attending college in the states. As you continue to grow develop and take risks are you more inclined to have a Plan B? Why or why not?,,,1
2381,5788,4997,0,"Wesley Yes although this experience was a failure it will serve you well in the future. Your comment about over promising is spot on. At Live It we too have done the same and the results often aren't """"pretty"""". Learning to set realistic expectations is a much more positive approach for all involved. Thanks for candidly sharing.",,,1
2382,5800,4997,0,"Wesley your reflection is detailed and well written. Kudos! I loved that you emphasized how the group sympathetically and emphatically """"laughed"""" at each others' failures. Creating that kind of atmosphere will allow all of you to open up and seek help when the situation is more serious. This is by far your best post to date.",,,1
2383,5781,4997,0,Daphne One of my favorite things about reading your reflections is that you almost always include aspects of your culture. Your willingness to share how that interweaves with who you are becoming is like a breath of fresh air. In regards to the challenge how did you approach the redesign process? (Thanks for including the video link.),,,1
2384,5796,4997,0,Rihad Thank you for sharing this personal difficult experience. I can relate. My father is dying of cancer and this weekend I had to rush to my parent's house to assist with his care. Unfortunately I did get pulled over. As I continue to reflect on Saturday morning I can say I am not happy about having to pay a fine,,,1
2385,5776,5017,0,I more inclined to have no back-up so that I can push myself out there and face the things that I am doing directly and try my best.,,,1
2386,5782,4997,0,Isha Thank you for sharing your failures in relation to your team. I love that each of you are embracing your culture expressing it through dance and sharing it with others. How cool! I couldn't agree more our egos often do more harm than good. I'm curious,,,1
2388,5780,4997,0,Leo I can't even begin to imagine what it must have been like for you to have to make such a difficult and impactful decision at such a young age. Do you ever wonder if some of your family had not already been in the United States if you would have made the choice to stay in your home country?,,,1
2389,5781,5024,0,Thanks for the compliment Maddie! I usually approach the redesign by making the process smoother. Sine if your machine stops you are out of the competition we want to make sure everything works smoothly. Second we will see if we can make the machine building process easier and faster. That are the two targets we aimed for redesigning the machine.,,,1
2390,5798,4997,0,Eric Thank you for openly sharing the risks you took by accepting the internship position at Surge. Lack of financial resources is definitely a cause for concern. How will your choice of pursuing Surge impact your future decisions?,,,1
2391,5808,4997,0,Gillian In no way shape or form should you feel dumb or inferior. Perhaps the insight you were meant to gain out of this experience was in relation to the capabilities of your peers.  Additionally knowing when to lead,,,1
2392,5789,4997,0,Max First of all your reflection is extremely well written. Second congrats on the buzzer beater! I loved reading about how you went from a solid yet somewhat reserved player to the teammate calling the shots and putting the game on his shoulders. How did this experience influence other aspects of your life if at all?,,,1
2393,5809,4997,0,"Max Thanks for being upfront and honest about your preference of experiences. I don't suppose you have thought of any way to improve or completely revamp the """"snack activity""""?",,,0
2394,5777,4997,0,Lyndon Wow! Your reflection is not only well written but extremely insightful. What a unique take on winning and losing. Obviously this is a concrete example of how failure can ultimately turn into success...it's all in the way one define it.,,,1
2395,5769,4997,0,Lyndon I'm curious...what made you say no in high school but yes last summer? Age? Maturity? Growth? Confidence?,,,1
2396,5709,4997,0,Piyan Wow! What a cool piece. Thanks for sharing the link.,,,1
2397,5779,4997,0,Piyan Thank you for sharing your thoughts after two weeks at Surge. You mentioned that you hoped the days would get better. What ideas or suggestions do you have to offer for improvement? We would love to hear them.,,,1
2398,5795,4997,0,Piyan Would you mind adding more specifics to your reflection? In detail at what did you fail during your last internship? How did that failure impact your approach in school and in other opportunities?,,,1
2399,5799,4997,0,Piyan Wow. I didn't realize that once you chose an educational path in your culture there was no turning back. I can't even begin to imagine what it must have been like to make such a major decision as a teenager. How has this choice impacted your willingness to take chances as you continue to grow into your unique-self?,,,1
2400,5789,5018,0,I think that this experience gave me the confidence when taking risks in other aspects of my life. I became more comfortable taking risks in other aspects of my life after this game. No matter what the outcome is I have become more comfortable taking risks outside of sports.,,,1
2401,5809,5018,0,"I think the """"snack activity"""" would be more beneficial if it were paired with a more in depth story about your childhood. Explaining a little about how you're attached to the snack is good but being able to tie it into a specific story would give it more meaning.",,,1
2402,5769,5021,0,I would say that it was both my personal growth and overall confidence improving that led me to saying yes.,,,1
2403,5827,4997,0,Di Thank you for sharing this experience with the group. To be clear ethics are morale principles. For example while walking through campus you find a wallet on the Hub lawn. The dilemma here becomes whether to keep the wallet or turn it in. Does that make sense?,,,0
2404,5820,4997,0,"Isha Nice job relating the Escape Room experience with those you encounter in the """"real-world"""". At any point during the game did your team struggle with communication? If so how did you approach resolving this issue. If not how did you develop your plan and execute it so well?",,,1
2405,5804,4997,0,"Leo Based on your description of your experience with the Escape Room it is obvious that soft-skills were being utilized and strengthened. Delegation and playing to each other's individual strengths is certainly a recipe for success. Looking back did anything go awry or is there anything you would have done differently? How does an experience like this help with those you encounter in the """"real-world""""?",,,0
2406,5769,4997,0,Kudos!,,,1
2407,5810,4997,0,Lyndon How do you think we did with our overall communication and execution? Be honest! :),,,1
2408,5809,4997,0,Max Great! Thanks.,,,1
2409,5819,4997,0,Max First of all you have the absolute best title for this reflection topic. I can easily picture Michael and Holly dancing in the conferencing room. To be honest I am surprised by your friends' positive response. Typically most people react defensively. Have you ever thought about what you would have done if they would have disregarded your advice?,,,1
2411,5818,4997,0,Pierre I asked Lyndon the same question...Overall how do you think our team did with communication and execution? Be honest!,,,1
2412,5817,4997,0,Rory What a useful experience to have. I loved reading about your thought process and problem solving from start to finish...1. Recognize the issue 2. Brainstorm potential solutions 3. Test best solution 4. Gain feedback 5. Revise plan 6. Repeat,,,1
2413,5815,4997,0,"Shawn You share such raw experiences and I absolutely love it! These are exactly the types of situations on which we need to reflection and around which """"learning"""" conversations should be geared. In my opinion I think you took the right steps and made the right decisions at the right times. You approached your co-worker and engaged with him in a non-threatening way. The maturity you showed is commendable!",,,1
2414,5824,4997,0,Vlad Thank you for being so candid with your response. I am always appreciative of your honesty. The corporate culture Tony has created since his first failure is extremely interesting and obviously beneficial. If you were to begin a start-up what particular aspects would you be sure to include? PS. I struggled with the test as well. For the most part my answers were in the middle.,,,1
2415,5826,4997,0,Vlad You do have a personality that not only accepts failure but embraces it wholeheartedly and obviously benefits from it. From now on I'll be making an effort to channel my inner Vlad. You mentioned that not being negatively affected by failure may be a result of genetics. Is there anything else you can contribute to your outlook?,,,1
2416,5821,4997,0,Wesley Thank you for sharing openly and candidly about this ethical dilemma. Obviously you made the right decision but the loss of a friend can be difficulty to accept and digest. When we are in situations such as this we may want to ask our selves what type of people we are surrounding ourselves with if they ultimately decide to discontinue communication. Hmm...Tony Zappos was on to something!,,,1
2417,5802,4997,0,Daphne I'll ask the you the same question I asked Lyndon and Pierre...How do you think we did as a team regarding our communication leadership etc. Be honest!,,,1
2418,5819,5018,0,I was surprised by their reactions too. I think because it was close to the end of the semester they realized it truly wasn't worth the risk at this point. Maybe if I stepped in earlier they would have been more disregarding of my advice. However if they had disregarded my advice I would have considered going to the teacher but it would have been something I thought long and hard about.,,,1
2420,5863,5028,0,I wish you the best in your future projects!,,,1
2425,5837,4997,0,Isha Agreed! Although we know academic cheating (or any for that matter) is not right when I friend is involved it can be difficult to make the correct call. Obviously you handled the situation with grace and dignity. Offering to provide your friend with a crash course and choosing to sit in the opposite row were kind and commendable choices. Kudos!,,,0
2426,5819,4997,0,"Agreed. Talking to someone higher up on the """"food chain"""" often gets viewed as """"tattle-tale-ing"""".",,,0
