comment_id,entry_id,author_id,comment_body,is_approved,class
1128,1798,3571,This was a very impressive way to describe a fraternity social chair. This post describes your position in the exact terms of professionalism people like to see.,0,1
1129,1802,3571,This is a great organization to get involved with. This shows your generosity to help others without return and is an important skill to have as far as connecting back to emotional intelligence. You have shown a level of caring for the less fortunate that is highly praised throughout most people and companies worldwide. Keep up the good work and keep involved!,0,0
1130,1804,3571,This was an interesting experience to write about. You were able to take a simple visit to friends in another university and pull your skills learned out of it. I applaud this post and hope to see others like it in the future!,0,1
1131,1318,3571,"You really made this post enjoyable to read. I love the way you formatted it into a story yet was still able to describe your soft skills learned through it. I have never experienced traditional Chinese medicine, but it sounds very intriguing. I would say this post would not only showcase your skills but enlighten your audience on Chinese medicine and to further research it.",0,0
1132,1855,3571,This is a very impressive post. It really shows the knowledge you have of your field and of your projects. It is great you are working with the Navy as well! Thank You!,1,0
1133,1851,3571,This is a great experience to have. I highly suggest further creating more Posts like this with experiences you have had working with Navy research.,1,1
1134,1850,3571,"That is very impressive you were able to raise the overall GPA. A lot of times GPAS will fluctuate substantially in college, however this shows the dedication you had to being at the top and bringing everyone with you along the way. This is a huge factor in proper leadership.",1,0
1136,1805,3571,This is impressive you connected the experience back to your major and passions. I highly suggest further,0,0
1138,1805,3571,This is impressive you connected the experience back to your major and passions. I highly suggest further immersing yourself in experiences such as these.,0,1
1139,1810,3571,"This is exactly how this prompt should have turned out. This post was done very well and really showcased the dedication, genorosity, and emotional intelligence you have. I highly suggest creating posts similar to this format and tone of which I believe works best for you in these posts in your future posts! Great job! Thank you to your brother for his service!!!",1,1
1140,1811,3571,This is a great way to summarize this experience by connecting it back to your personal life and how it can help you!,1,1
1141,1807,3571,"This is an interesting story it sounds like, however how did reading this book connect back to you and your experiences? ",0,1
1142,1808,3571,This is nice that you were made aware further of how social media affects our lives. It is also good that you were able to make a connection between how social media and technology affect us all now.,0,1
1143,1812,3571,This is a good connection back to realize that social media indeed does not help but hinder face to face interpersonal social interactions.,0,1
1144,1816,3571,This is an impressive internship to have! Keep up the good work and keep involved in experiences such as these that will propel you further into your field and prepare you for your career!,1,1
1145,1827,3571,This is a very impressive company to be involved with. I highly suggest further experiencing connections with company\'s such as Qualtrics to further propel yourself into your career with your field experiences.,0,1
1146,1828,3571,I highly suggest writing a post further show the audience use of these new skills and how they helped you with a task! Great Job with the post!,0,1
1147,1829,3571,That is quite a variety of jobs to have at once! This was a great summary of your member\'s father. I highly suggest creating another post to further elaborate on how his story influenced or helped you with skill development in situations or a certain situation. Good job!!,0,1
1148,1831,3571,"This is a really good event to experience to help you learn and grow throughout your time in college. Definitely keep these events in mind and attend them when you can, they will really help you for your future and in helping decide what you may be happiest doing.",0,1
1149,1832,3571,"I am not entirely sure if this is something you yourself was involved in creating and organizing or if you are telling your audience this exists. This is a great event and is for a great cause! If you helped in the creation of this event, I highly suggest creating another post describing how you helped. If not, will benefit from this by making another post based on how it has changed your perception and helped you develop or use skills in conjunction with this event.",0,1
1150,1834,3571,"This was interesting to write about. However, I highly suggest creating a post on how this either furthered your skill development or helped you connecting back to the presentation by Jim Valent.",0,1
1151,1861,3571,"You\'re portfolio is very impressive! It is great to see that you are using Live It to its full potential and to your full advantage! Keep up the great posts and the involvement, we really appreciate students like you! :)",1,1
1152,1837,3571,That is incredibly impressive work! Research opportunities like these are incredibly important for a better understanding of your field and it is great you had this experience to propel you into your career.,1,1
1153,1836,3571,This is very impressive philanthropy! It is very important to be involved in giving back to your community. Keep up the good work!,1,1
1154,1613,3571,TED talks are a great thing to put on a resume. Being involved with TEDx shows the level of  intelligence and understanding you have. I highly suggest further continuing with TED talks if possible! Great job!,1,1
1155,1838,3571,"This is a great short list, however I would further elaborate on how these bulleted items helped you with your skills in a short few sentences.",1,1
1156,1840,3571,This is a very interesting project. I would elaborate how this helped you with your skills in a current situation and why it was important for this project to be conducted.,1,1
1157,1839,3571,You should further elaborate on how this affected your skill development for the skills tagged.,1,1
1158,1842,3571,You should further elaborate on this experience after completing the semester on how it affected you. It would be interesting to hear the things you learned from this opportunity!,1,1
1159,1843,3571,This was very interesting to read about. It really shows determination and intelligence that you actually did the Research on the design to make your own rather than relying on someone or something else. This is a take to life that should always be considered and is a great opportunity to learn new skills! Keep up the good work!,1,1
1160,1844,3571,"Once again, very impressive that you are maintaining your automobiles on your own learning on your own time. This is huge and crucial in any career to never stop learning and to always develop new skills!",1,1
1161,1845,3571,It is very interesting that you continued to use CAD even for simple projects at home on your own time. The picture provides a great visual to the process of your birdhouse! Keep up the good work! Always keep developing and strengthening skills!,1,1
1162,1847,3571,This is also a big example of leadership skills! This was a great opportunity to learn new skills and put old ones to work. I highly suggest in the future further involving yourself in activities like these.,0,1
1163,1854,3571,"That is very impressive, this was a great step into the world of leadership experiences you will have from here on out. Keep up the good work!!!",0,1
1164,1881,3572,"Hey Ju-Yi, thank you for sharing and an extra thank you for taking time to give us at Live It feedback! While this post is a good summary of all you did, consider giving less background and focusing more on the issues you highlighted. How did you handle the group dynamic, not being able to meet and over all how did you contribute? Reflect upon working in a group in order to make all you\'ve contributed stand out!",0,1
1165,1618,3572,"Riley - this is great! Way to think creatively when solving a problem, for this reason, I would consider adding the creativity tag to this post. My only suggestion here would be to highlight yourself more; how did you specifically contribute to this group dynamic? Keep up the good work!",0,1
1166,1141,3572,"Very cool! I see you’ve carried the attributes of being a leader all throughout your life, consider getting involved, if you haven’t already, in an organization at Penn State. You seem as though you would make a valuable asset to any organization. I also love the vivid descriptive writing you use in the beginning of your paragraph, kudos! ",0,1
1167,1244,3572,"Riley, a special thank you is in order from us here at Live It! All you’ve done for us is of great value, and you’ve done a good job displaying that in this entry. My only suggestion would be to expand more on how you engaged said individuals on a personal level. I think you’ll come to find this isn’t the first or last time you will have to use your own interpersonal skills to help someone else, so I would love to hear more about how you put this into action during the focus group!",0,1
1168,1882,3572,"“Teamwork makes the dreamwork,” is a cheesy saying I like to remember when doing what can be difficult group projects. Dividing and conquering seems to have been your stagey here, and it worked well! Consider strengthening your post by elaborating more on your takeaway; what exactly was the one conclusion, or, ultimately, how did you reach it? ",0,1
1169,1247,3572,"Casey - while you did a great job summarizing your experience, I would love to read more where you reflect upon how you personally contributed. It seems you’re saying each member played an important role, consider expanding on what specifically you did! In doing so, you will give potential recruiters better insight into who you are, and how you work!",0,1
1170,1646,3572,"I’m glad it worked out! Here’s what I suggest: unpack the ideas of compromise, managing time, and helping others in a group more to give recruiters and idea of how you went about this. All of these are important accepts to understand both in and out of the classroom, so elaborating on them is important! Use specific examples to help you in doing so.",0,1
1171,1156,3572,"This is a wonderful reflection, kudos! You’ve done a great job of painting the picture of Old Main on 9/11. I love that this turned into an intercultural experience for you, it just goes to show a lot can be learned from just a little conversation. Keep up the good work!",0,1
1172,1893,3572,"“A chain is only as strong as it’s weakest link,” is so true when it comes to working as a team. I’m glad this experience was ultimately a good learning experience for you, as sometimes group projects can be disheartening. My only suggestion would be to highlight your contributions a little more, don’t be afraid to make yourself shine! ",0,1
1175,398,3859,"Helena, this sounds like an amazing opportunity and experience.  No one knows more about what a work day looks like for a public servant like a \'receptionist\' for community issues.  Great work.",1,1
1176,1853,3571,This was a great realization to make and experience to write about. It really shows that failures just lead to learning. This post also shows your audience how you deal with failures and your dedication to try to make it work. Good job!,1,1
1177,1859,3571,This post shows your attachment to perfection and doing things correctly. This is crucial in any work field and is great you showed this in your post!,1,1
1178,1856,3571,"This is a very impressive project top be involved in, especially since the project was also sent to KCF. I highly suggest immersing yourself in these opportunities when they come to continue strengthening your skills. ",1,1
1179,1860,3571,This is a very impressive use of multiple platforms to create a springbox. I highly suggest staying get active in projects such as these throughout your journey to continue to strengthen skills in your field.,1,1
1180,1858,3571,"This is a very interesting project and is very impressive to be involved in. Even though this was a small, hypothetical experiment it still shows the level of involvement you have which is crucial for employers to see that dedication and perseverance in the future.",1,0
1181,403,3902,"From the Live It team and I- congrats on finishing the semester!  I know that the commenting feature isn\'t meant for messages like these. But, I\'m reminding you that as you enjoy your winter break, recruiters will continue to view your portfolios and in search of potential interns or hires. The more quality stories you have, the more likely you are to start that dialogue with your next employer. I encourage you to log in and check for comments or messages. Happy holidays!",0,0
1182,403,3902,"From the Live It team and I- congrats on finishing the semester!  I know that the commenting feature isn\'t meant for messages like these. But, I\'m reminding you that as you enjoy your winter break, recruiters will continue to view your portfolios and in search of potential interns or hires. The more quality stories you have, the more likely you are to start that dialogue with your next employer. I encourage you to log in and check for comments or messages.   Happy holidays!",0,0
1183,34,3902,"From the Live It team and I- congrats on finishing the semester! I know that the commenting feature isn\'t meant for messages like these. But I want to give you a heads up: as you enjoy your winter break, recruiters will continue to view your portfolios in search of potential interns or hires. The more quality stories you have, the more likely you are to start that dialogue with your next employer. I encourage you to log in and check for comments or messages. Happy holidays!",0,0
1314,554,3902,"From the Live It team and I- congrats on finishing the semester!  I know that the commenting feature isn\'t meant for messages like these. But I want to give you a heads up: as you enjoy your winter break, recruiters will continue to view your portfolios in search of potential interns or hires. The more quality stories you have, the more likely you are to start that dialogue with your next employer. I encourage you to log in and check for comments or messages.   Happy holidays!",0,0
1327,634,3902,"From the Live It team and I- congrats on finishing the semester!  I know that the commenting feature isn\'t meant for messages like these. But I want to give you a heads up: as you enjoy your winter break, recruiters will continue to view your portfolios in search of potential interns or hires. The more quality stories you have, the more likely you are to start that dialogue with your next employer. I encourage you to log in and check for comments or messages.   Happy holidays!",0,0
1435,1728,3902,"From the Live It team and I- congrats on finishing the semester!  I know that the commenting feature isn\'t meant for messages like these. But I want to give you a heads up: as you enjoy your winter break, recruiters will continue to view your portfolios in search of potential interns or hires. The more quality stories you have, the more likely you are to start that dialogue with your next employer. I encourage you to log in and check for comments or messages.   Happy holidays! ",0,0
1479,902,3899,"Eclair, this is a great experience and what could be better as a Wahoo to keep a 5-year commitment to maintain engagement.  You can use Live It for this, let us know if you want to try it.  Great work.",0,1
1508,567,3860,Glad to hear that you gave it a little time in ME so you REALLY knew that it was not the right career path for you!  No looking back....only forward from here on out!,0,1
1509,585,3860,"Nittany Lion Inn is a great place to start!  Next you will have the skills, training and confidence to take a big step into cooking in a larger environment!",0,1
1510,1713,3860,Being an example of good physical and mental health shows younger women everywhere that we CAN do it all.,0,1
1511,572,3860,This is a GREAT demonstration of leadership!  And maturity !,0,1
1512,522,3860,Great initiative and risk taking!  Proving to yourself and those around you that you can make good things happen!,0,1
1513,475,3860,Very impressive for you to involve yourself in something so different.  Not only do you gain perspective from this experience but the others on the society with you benefit from having you involved.,0,1
1514,435,3908,Nice job filling out your overall profile.  This competition sounds pretty cool - good luck to you and your team!,0,1
1516,1250,3913,I love that you found your passion of baking. A picture of what you decorated would add a personal touch.,0,1
1517,1338,3913,THON is a great organization and I am glad you were able to share the experience with others. The longest I danced in the stands was 21 consecutive hours.,0,1
1518,1713,3913,"You have an insightful outlook. To ensure your health, you need to make time for yourself. Below is an article I found helpful when I was building myself.http://www.lifehack.org/articles/featured/how-to-find-time-for-yourself.html",0,0
1522,2041,3927,Nice!,1,0
1528,2120,3959,Well done!,1,0
1529,2119,3962,Making sure a comment can be left.,1,0
1530,2122,3927,Good job!,0,0
1539,2122,3927,tc,0,1
1541,1986,3899,"Great work volunteering Alyssa, finding the grand compromise of efficiency and quality will serve you well in every future experience. Great work!",0,0
1543,2171,3981,Thanks,1,1
1550,2141,3627,"Thank you Hannah. You are a beautiful young lady, with so many gifts and talents. I treasure you and our time together. I am Blessed to have you in my life. ",1,1
1554,2241,4036,"Hi Aziz, your entry would benefit more from elaborating more on specific details. For example, which organization did you interact with? Which was your favorite interaction and why? What in particular did you learn from them? Delve deeper and reflect on how \""""real life\"""" experiences differ from \""""college life\"""" experiences and reflect and talk about how you came to that realization.",0,1
1555,2240,4036,"Aziz, I see that you have used the \""""Risk Taking\"""" skill tab. I\'d love to hear more about what risks you took and how that helped you in your project. Your entry can also benefit from elaborating on your interactions with your classmates. For example, I\'m sure working with people with diverse experiences and backgrounds from you might have helped you learn something new. ",0,1
1556,2211,4036,"Brenna, this is a great story! I loved learning about your passion and dedication for softball and basketball. I\'d like to read more about your thought process and what factors influenced you and what inner conflicts you had to overcome to arrive to your final decision.",0,1
1558,2194,4036,"Brenna, great story! I loved reading about your experience as a TA at iTech Academy. It sounds like you learned so much from working along side with kids as well as being a leader and guiding/managing them. I\'m sure you learned a lot about conflict-resolution in your experience as a TA and I\'d love to hear about it more in another post when you get a chance. I think that this experience could also benefit from the \""""curiosity\"""" skill tag.",0,1
1559,2216,4036,"Brian, this is a very well written post! I enjoyed reading about your experience as a soccer referee. It sounds like you learned a lot about handling situations, mitigating conflict, and using your ethical judgment, thus adding the conflict resolution and ethical judgement skill tags would make sense for this post. I\'d love to hear more about how you inspired your team to reach their potential and to aim by creating specific goals. ",0,1
1560,2214,4036,"Brian, it sounds like you learned about the value of money and efficiency at an age where not many young people do. It sounds like you took a lot of initiative. What influenced you to start your business in buying and reselling soccer jerseys?",0,1
1561,2246,4036,"Ishaank, I enjoyed reading about how you blossomed into a confident public speaker after taking this class. It must have been difficult for you to overcome your fear. As an introvert, I faced the same problem at the beginning of my CAS 100 class, but as I prepared more and got familiar with the material, I learned to overcome my fear.  I\'d love to hear more about the steps you took to overcome public speaking. Do you have a favorite method of communication?",0,1
1562,2245,4036,"Ishaank, I really enjoyed reading about your experience coding for the first time and to create a light weight Wikipedia search engine. I liked how you reflected and connected your curiosity with your past experience about following directions. Your ability to switch gears is very impressive and I\'m glad you were able to make that connection. What was the language you learned and what influenced you to study that particular language? ",0,1
1563,2213,4036,"Jae, it was a pleasure reading your entry about your experience as an international student. What a wonderful advantage it must be to have worked, learned, and befriend so many diverse people. I\'d love to hear about the similarities or difference of your experience as an international student at Penn State. For example, in what ways is it similar or the same? ",1,1
1565,2210,4036,"Matthew, I enjoyed reading about your THON experience. The last line really resonated with my academic experience and my journey to finding the right career path. I\'d love to hear more about what in particular you are passionate about in your job as a member for the OPPerations Committee and what gets you excited about THON.",1,1
1570,2274,4036,"Hi Matthew, thanks for sharing your experience. I think it\'s wonderful that you were exposed to such a great experience at a young age for 7 years. It really shows your commitment and passion for Karate and leadership. I\'d like to hear more about how your experience at the Leadership Team guided you through life, in particular, your time in college and life after graduation.",0,1
1571,2275,4036,"Matthew, I liked how you really brought this story to life. It sounds like a very interesting and engaging experiment and I think it was very smart and intuitive of your team to plan out your project first to save your team time and effort. Was it difficult working with your team? And how was it like to work together and bring your ideas together? ",0,1
1572,2272,4036,"Jake, what a wonderful story! It sounds like you learned a lot at such a young age and you probably didn\'t even know it then! I think it\'s very valuable that at just 13 years old, you expanded upon different opportunities for to expand, explore, and succeed. As you continue to reflect on your experience as a rockstar, think about how you can carry on your grit, creativity, curiosity, and passion for music throughout your time in college. ",1,1
1573,2271,4036,"Jake, it was exciting to read about your experience in your fraternity. It\'s wonderful how you reflected and acknowledged your responsibilities of being a leader and what managing 16 brothers would entail. Do you see yourself pursuing a career in management? ",1,1
1574,2261,4036,"Morgan, I understand how difficult and frustrating it must have been to work with a teammate who didn\'t seem to be interested with working with you. This will often happen a lot in a professional setting and it can be tough to handle especially if you don\'t have a middle man. How did you know who to turn to as your \""""middle man\""""? And did you ever talk to him about the reason why he wouldn\'t communicate with you?",1,1
1575,1685,3641,"I think this is a great post Jackie!  I can\'t tell you the types of things I have seen some people post on social media that has caused them to speak to management at my job.  Be very careful on what you post and ensure that it is positive, upbeat, and not offensive.  And definitely keep your posts private, rather than public.  I am so happy you had a session on this because social media etiquette is so important in this day and age.  I also think it looks bad when I see staff pulling up social media on the computer.  In my line of work I think it looks like, \""""don\'t you have something else better to do?\""""  I also don\'t think it looks good if patients and families see hospital staff checking out Facebook or other social media sites so openly.  It just looks unprofessional.  If you feel compelled to check out social media, due so discretely on your phone when you take a break.",1,1
1576,2264,4036,"Hi Morgan, thanks for sharing your story about your experience at Cru. I think it\'s difficult to overcome the conflicts that we have within ourselves and to express/share them with people who might not understand where you\'re coming from. As you continue to face these challenges within yourself, I do urge you to find the right people to turn to. Everyone has been there and you\'re not alone in feeling conflicted.  ",1,1
1577,2271,4044,Thanks Kristine! And I do see myself having a management position in the future. I think one of my strongest assets is my ability to lead people.,1,0
1578,2290,4048,I like your story Alex!,1,0
1579,2290,4048,I really do!,1,0
1580,2261,4040,"I noticed that my other team members had no problem speaking with him, so I picked one who would understand why I was asking this of her, as well as willing to ask him to complete tasks. It was only a summer semester, but if it had been longer, I would have sat down with him to create a resolution, discussing where we go from there. I never found out the exact reason he did not want to listen to me, but I have hypothesized a few potential reasons, from him not taking """"orders"""" well, to myself, and not what I said to him, but how I said it. I have learned that I need to understand that tone can change the meaning of a conversation, and to create a open environment for critiques, even towards myself. ",1,0
1581,2290,4048,This is a comment,0,0
1582,2290,4048,Is this comment under the pending tab?,0,0
1587,2294,4053,Nice profile,1,0
1588,2294,4055,Can you see this?,1,0
1589,2294,4053,But you can't see this?,0,1
1591,2224,3964,"Thanks for adding your thoughts here, Joanne.  How have our sessions at the school met or challenged your expectations?  ",0,1
1592,2310,4036,"Josh, great story! I can understand how frustrated you must have felt, but I'm glad that you got through it. It's often easier and better to focus on how you should adapt to your environment and your teammates. It's also nice to see that you acknowledge your professor for what you've learned. Not many students give credit where it's due nor do they appreciate adversity in situations. I think it's great that you learned and grew from a frustrating situation- that's an invaluable experience that not many people take away from their time in college.",1,1
1593,2309,4036,"Josh, thanks for sharing your story! It sounds like there's a conflict of interest within your group or within the entire class. If people cannot find the time to make it to a group meeting or pull their weight in a group project, it sounds like they might not be interested in the course or that they are not passionate about Project Management. I'm glad that you got through it and understood the value of working together and priority setting. ",1,1
1594,2312,4036,"Hi Ololade, thank you for sharing your experience. You made a good point and observation about the impact of one's actions versus their intent. One's intent is meaningless unless they make an effort to show how dedicated and interested they are in learning about cultures. I'd like to hear more about your perspective on this as well as your thoughts about your own intent and actions. What did you learn about the actions/interests (or lack thereof) of others on the trip? How does that shape your appreciate and passion for other cultural understanding? ",1,1
1596,2315,4036,"My favorite quote is by Carl Jung and he says that """"Everything that irritates us about others can lead us to an understanding of ourselves."""" This is a great story and a great example of how to overcome adversity in the workplace. Working on a project/organization that you're passionate about with people who work differently from your own style can be very challenging and difficult, but I encourage you to think about how this situation would pay off in the long run and in your career. Although it might be difficult for you consider right now, I think that you'll learn a lot about your strengths and have a great opportunity to work on your weaknesses when it comes to working with people who are different from you. The best part of experiencing a problem is the ability to work through it and learning from it.",1,1
1597,2319,4036,"Hey Wesley, I think it's great that you learned and realized what the power of being a leader entails. Teamwork, collaboration and communication is very important in any industry, but particularly in technology ultimately leading to innovation and impactful changes. I'd like to learn more about what made you come to this realization that teamwork is important and how your role as a leader """"diminished""""?",1,1
1598,2320,4036,"Wesley, I think you made a great decision and it sounds like you learned a lot from your experience. You made a great observation about how egos have no place in the workplace and that's true. It can be personally difficult and challenging to look past one's ego and to let others take the lead without being offended and it's very admirable of you to reflect and learn from this situation. As you grow and develop your skills, I think it would be valuable for you to reflect upon your desire to be team leader in the first place and what made you change your mind.",1,1
1599,2322,4036,"Anthony, it sounds like you've learned a lot during your time abroad in Russia. I'm glad you're able to capture your out of classroom experiences on this platform. I think it says a lot about your awareness if you can reflect about specific experiences about your summer abroad. I'm sure that you realized by now that your observations are very meaningful and valuable for you in the future to allow reflect upon your interactions with a diverse group of people in different perspectives.",1,1
1600,2323,4036,"Anthony, thanks for sharing your experience about your mission trip. Similar to your entry about your study abroad experience, it's important to take a step back and reflect upon your interactions and experiences with people who come from different backgrounds. I think one major take away from your diverse experiences is to be able to take a step back and meet your audience with empathy and self-awareness so you can effectively get through to them with your perspective and to influence them with your passions and interests.",1,1
1603,2359,4036,"Morgan, thanks for sharing your post. It's great that you're realizing the importance of dialogue and perspective. I think it's wonderful that you're able to take a step back from your own views and perspectives to learn about others and to discover more about yourself and your interests. It also sounds like you're taking healthy risks and are keeping yourself informed about different cultures that are different from what you're familiar with. ",1,1
1604,2334,4036,"Morgan, this is a wonderful story and experience! It sounds like you give and take away a lot of different lessons from this experience and I'm glad you're able to capture it on your Live It portfolio. It also sounds like a wonderful way to engage conversations with people who aren't familiar or comfortable with the English language and you're able to help her improve and adapt to her environment. I think this experience also helps you develop and expand your level of empathy for people who come from different backgrounds and experiences and that, alone, is invaluable. ",1,1
1605,2345,4036,"Hey Josh, thanks for sharing your post about what you learned from your IST class and the importance of UX/UI. Would like to hear more about what in particular about UX/UI interests you the most and how you can apply it to your internship at SURGE!",1,1
1606,2344,4036,It's great that you were able to look past the difficulty and burden of having to take Spanish 3 your senior year. It sounds like you are also grateful and thankful for the experience. I'm glad you were able to look past it and find the benefits of taking the class. Having a great teacher and influencer can really make a difference and help you better connect with the material by engaging you in different ways in and out of the classroom.,1,1
1612,1661,3767,Hi thank you for the comment. Are you the only one who are responsible to make comments?,1,1
1618,2587,4231,"Well said. An added value is that when you write a reflection, peers can communicate with each other on that specific reflection or summary.  Thanks! ",0,1
1619,2594,4252,"This seems like it was a great experience. I encourage you to think about how debating someone in a professional manner can stretch across your career opportunities. It is a tough skill to master, but allows you to grow professionally.",0,0
1620,2601,4007,I love animals...what have you learned?,1,0
1621,2602,4007,Which one are you?,1,0
1622,2602,4254,@Catherine Hall - 4th from the left!,1,0
1623,2602,4264,Nick this was awesome!  Thank you!,1,0
1627,2055,4027,Very cool!,0,0
1629,2859,4241,I like it  It's clean an it's ongoing,0,0
1630,2876,4005,Very insightful!,1,0
1631,2729,3745,"Thank you for sharing this Kristine.  To be fair, I'm not sure I've found myself at 33. Life, especially when you are ambitious, is a trial in learning and perseverance.  My family didn't understand why I chose to get a Masters degree or move around the country repairing broken school systems.  They saw the immediate need for me to be safe and secure.  What you are proposing is brave and 1 skill you will want is the ability to ask for help.  Not from a place of weakness but rather self-awareness. TY",1,0
1637,2177,3927,Very interesting!,1,1
1641,2971,4027,"Dominic, I am so happy to read your story and know why you like cars so much.  Always have curiosity on everything. Stay hungry, stay foolish.",0,1
1642,2971,4027,That was an awesome story Dominic! It's awesome to hear about how you could  connect with you grandfather.,0,1
1643,2969,4027,"Chloe, I am glad that you find another interest. Having and learning more skills will do no harm to your future career. ",0,1
1646,2964,4027,"Barry, though people say video games are bad for children because they make you addicted to virtual world, I believe that video games help you be more creative. I am so happy for you.",0,1
1649,2970,4027,I am excited for you! i am very glad that you are taking up this leadership role. I know you will do exceptional!,0,1
1650,2960,4027,I am so glad you enjoyed your time in Spain. Getting to experience another culture is a very fulfilling experience!,1,1
1651,2967,4027,That's a great lesson to take away from your experience Chloe. We all need things that bring joy to ourselves. Keep up the good work!,0,1
1652,2968,4027,France is a very beautiful place. I have been there a couple of times with my family. French is one of the  three languages i speak. I know you will have fun with your family.,0,1
1653,2965,4027,"Hey Barry, its great to see that you got through your presentation. Confidence is key, good job!",0,1
1654,2963,4027,I am glad you are a part of the band. I look forward to hearing you perform. Let me know the date of your first performance,0,1
1655,2959,4027,"Autumn, I am sure that you have done well in your swim competition, no matter what place you got. Every one of you should learn that the most important thing in your life is not reputation nor prizes, but friendship, experience, and what you have seen and listened. I am glad that you are grateful no matter what medal you got. Keep up the hard work!",1,1
1656,2982,4266,"You or others in your network can comment on your entries. Professors could leave feedback on your experiences or entries, as well as other students. ",1,1
1657,2974,4313,Nice ATV! I also have one. Had a very similar situation.,0,0
1662,3257,4609,I'm done,1,0
1663,3401,4576,Nice pic Emily,1,0
1664,3036,4576,Nice boys have a nice afternoon today,0,0
1665,3362,4738,hello,1,0
1666,3363,4745,yaaaaaaassss,1,0
1668,3362,4757,Hi,1,0
1669,3585,4823,I love swimteam,1,0
1670,3688,4767,You spelled course wrong.,1,0
1675,3505,4767,"Devin, good job so far. Remember to capitalize your'""""I's.",0,0
1678,3706,4729,cute photo :3 and I'm impressed,0,0
1679,3333,4730,Some of the periods need to be commas.,1,0
1680,3615,4728,maybe you could add more sentences to your first entire,0,0
1681,3774,4727,Hey this is good.,0,0
1682,3723,4732,Add more to your color run add more detail,0,0
1683,3605,4731,Fix the area with the random period.,1,0
1684,3709,4729,I think your a sweet girl Carley. I loved this post because this reminded me of how much I love to help my mom whenever I can or if I have time to. Thank you.,1,0
1685,3615,4728,add periods,0,1
1686,3641,4736,You forgot the space between the words each and other,0,1
1687,3694,4733,I like this entry the best because I feel like you expressed yourself the most.,1,1
1688,3709,4727,Thank you for saying I think that is very nice of you,1,1
1689,3615,4731,Capitalize the I s,0,0
1690,3723,4728,add more paragraphs,0,0
1691,3595,4734,put space after period,1,0
1692,3644,4730,Good paragraph.,0,0
1693,3418,4729,Theres really nothing for me to judge here. It's all beautiful in so many ways.,0,0
1694,3693,4736,You need a comma between interest and I,0,1
1695,3723,4731,Make it longer please.,0,0
1696,3615,4734,capitalize i's,0,0
1697,3644,4727,"I am very sorry, but I think that what you did was great.",0,0
1698,3700,4736,Add the word out after help.,0,0
1699,3681,4729,I love the detail,1,0
1700,3434,4751,Love it Nikki,0,0
1701,3469,4748,I like this stuff and I do this stuff because I have to.,0,0
1702,3674,4740,I go there too,1,0
1704,3438,4753,Can you talk about your skills? It is kind of the point of this you know.,0,0
1706,3473,4756,Great entry!,0,0
1707,3445,4754,I like hunting too,1,0
1708,3651,4743,I liked them. Maybe explain a little more.,0,0
1709,3447,4747,This paragraph is interesting and you helped me visualize street cleaning well.,0,0
1710,3779,4744,it could be a good paragraph if it was longer.,0,0
1711,3456,4745,This was the only one there at the time so it was my favorite. Make sure you have longer paragraphs :),0,0
1712,3435,4758,"Good job, but watch for the I",1,0
1713,3373,4742,I think that you should add more of a reason about why you like sports and I like how it tells me all of the sports that you do.,0,0
1714,3476,4750,Cool topic!,0,0
1715,3450,4752,I really like this entry and hearing about your time in girl scouts.,1,0
1716,3686,4749,I also help tutor in 6th grade.,1,0
1717,3773,4737,You broke a bone in Mexico? Cool.,0,0
1718,3590,4757,i think that you need to be more descriptive with your color run piece.,1,0
1719,3463,4746,Great one sentence a little confusing but great.,0,0
1720,3475,4754,younger younger,0,0
1721,3602,4739,I like how you show your enjoyment in the sport you play.,0,0
1723,3677,4740,I go to a youth group in pvyc,1,0
1724,3463,4748,I like sports so it caught my eye.,0,0
1725,3442,4744,I like how your already trying to be involved in firefighting,1,0
1726,3602,4742,You should be more specific,0,0
1727,3353,4750,I love the topic!,1,0
1728,3470,4751,"True, love family. ",0,0
1729,3465,4754,i also have pigs,0,0
1730,3483,4749,That was nice of you to do!,0,0
1731,3773,4743,I liked the detail.,0,0
1732,3651,4739,I like the way you still have fun even if you don't win.,0,0
1733,3440,4746,Needs to be a paragraph and need to show why the things are marketable skills.,0,0
1734,3443,4752,I liked this entry and hearing about the time you spent with the second graders. I wish I would have tutored them too.,0,0
1735,3779,4748,"I like gaming to, my life is on my Xbox.",0,0
1736,3683,4747,This is an impressive paragraph. Good job using details!,1,0
1737,3674,4737,Helping the community is cool.,1,0
1738,3437,4750,Love the topic!,0,0
1739,3456,4757,be descriptive boy,0,0
1740,3353,4751,I can relate,1,0
1741,3606,4740,change the we plz,0,0
1742,3443,4756,Nice job,0,0
1743,3450,4749,I liked how you told us that you no longer do Girl Scouts.,1,0
1744,3446,4745,Read over because I found you saying a instead of I,0,0
1745,3445,4748,I like to hunt too my dude.,1,0
1746,3649,4742,You need more in your paragraph,0,0
1747,3590,4738,good job,1,1
1748,3454,4753,It shows what you like and what you are good at. Nice!,0,0
1749,3444,4744,Nice job describing the sport and stuff,0,0
1750,3473,4747,This is very interesting.,0,0
1751,3445,4746,Love your little kid face and I love hunting also.,1,0
1752,3683,4752,I had lots of fun at your Mini-THON! I enjoyed reading more about what you guys accomplished,0,0
1753,3490,4765,try not to use I think as much,0,0
1754,3675,4778,There are two periods at the end of your second sentence.,1,0
1755,3592,4780,I love to draw as well,1,0
